order_id,payment_sequential,payment_type,payment_installments,payment_value,ingest_date
b3ceb7d2c66651bd0f6531ffba8745fb,1,boleto,1,183.89,2026-01-01
c046779e1ef14c11e325b9b9a46d610d,1,boleto,1,27.29,2026-01-01
3f849648ffbabb0562c7668f212e3e88,1,credit_card,1,86.36,2026-01-01
80b0f4fc350532f6e0ce9aa81ccde91c,1,credit_card,10,218.45,2026-01-01
eb366fe32c33e3b4037e9c3290b3ecec,1,credit_card,1,145.66,2026-01-01
955ea2e3177592d909296220d7fcdebd,1,credit_card,8,419.12,2026-01-01
ed01ce003df13cab401ba2ff57ea2542,1,credit_card,8,138.48,2026-01-01
61e7365ad2e2ce5a3dbf650586623b7f,1,credit_card,3,98.11,2026-01-01
4cd9478b63edacb631dcf780b036b157,1,boleto,1,26.79,2026-01-01
99fe1f54d97630a40c549779ea00e8c9,1,credit_card,2,206.99,2026-01-01
bd2623f3663c5daa3f89e6b527fd49da,1,credit_card,4,40.86,2026-01-01
b2908d9328eb32bdb9b7ac1e197c05fe,1,credit_card,1,61.05,2026-01-01
6ea2f835b4556291ffdc53fa0b3b95e8,1,credit_card,10,356.12,2026-01-01
b8c38cf37cd17fd645f2e84101c8a679,1,credit_card,2,138.03,2026-01-01
82566a660a982b15fb86e904c8d32918,1,boleto,1,50.13,2026-01-01
cedd898e1a953e9a8f3d763a364f6717,1,voucher,1,44.00,2026-01-01
db2351cb5d7dbd5c45ac607d32f2cb9b,1,boleto,1,68.30,2026-01-01
371f13dd168ce30a881e0db8cf3929fb,1,credit_card,8,665.87,2026-01-01
760312f5735ee281f01e56d5ddee05e3,1,credit_card,8,201.14,2026-01-01
fb4c699559386e0b6b970181177d99bd,1,credit_card,1,479.70,2026-01-01
21f4a37ec131158f1615d0f186f190af,1,credit_card,8,212.88,2026-01-01
d5af7f6e2db2c527fe19decfc2d37a83,1,credit_card,1,220.02,2026-01-01
3d4359c9a8031f632995e7923608dd4d,1,credit_card,1,129.49,2026-01-01
4f7ce3efe568a5e57290a9fa3e45b1f5,1,credit_card,10,1727.67,2026-01-01
fd9b8ed51e5ffedf7a56bea36cc5b6f9,2,voucher,1,100.00,2026-01-01
15bed8e2fec7fdbadb186b57c46c92f2,1,credit_card,2,138.28,2026-01-01
4efb9f3d8ba57d35f9f884744e757265,1,credit_card,1,64.09,2026-01-01
f346ad4ee8f630e5e4ddaf862a34e6dd,1,credit_card,1,53.66,2026-01-01
b52cc4919de82b4d696a4380d10804a3,1,boleto,1,55.02,2026-01-01
6d25592267349b322799e2beb687871e,1,boleto,1,201.82,2026-01-01
114e12eca60507f3e3153182f258684d,1,boleto,1,161.24,2026-01-01
c432ba5b3bb83966c1b66696c395a2fb,1,credit_card,3,32.94,2026-01-01
4df92d82d79c3b52c7138679fa9b07fc,2,voucher,1,100.00,2026-01-01
4dcc01481b7ab4f5f37c8eb4c4c67841,1,credit_card,7,72.25,2026-01-01
bceafe41324f7de517b199a7b4e2a074,1,credit_card,1,35.78,2026-01-01
95cf9f239f724799131f7ca949209bd9,1,credit_card,1,97.88,2026-01-01
4f7e398a1ddb1c349465b42b6865c60b,1,credit_card,4,171.84,2026-01-01
e2493d49c7ac426207fb7575814ebbd4,1,credit_card,1,45.62,2026-01-01
210e60465099814a1d2c7635e4065153,1,credit_card,8,231.79,2026-01-01
25f4376934e13d3508486352e11a5db0,1,credit_card,5,82.33,2026-01-01
b6b3633f97c686d8e188ac6fa29ff20d,1,credit_card,7,698.85,2026-01-01
af42887f85d980291a066176c4d13709,1,boleto,1,100.00,2026-01-01
567653c46861b54519b6f4cdee500f0a,1,credit_card,1,70.06,2026-01-01
d887b52c6516beb39e8cd44a5f8b60f7,1,credit_card,1,100.25,2026-01-01
f9f15e02ed74cf8a21b8266a55498942,1,credit_card,5,112.94,2026-01-01
47aa4816b27ba60ec948cd019cc1afc1,1,boleto,1,71.91,2026-01-01
